#hg19_chr	hg19_start	hg19_end	# Chromosome	Genomic Position Start	Genomic Position End	Cyto Location	Computed Cyto Location	MIM Number	Gene Symbols	Gene Name	Approved Symbol	Entrez Gene ID	Ensembl Gene ID	Comments	Phenotypes	Mouse Gene Symbol/ID
19	5691844	5720462	chr19	5691833	5720451	19p13.2	19p13.3	605490	LONP1, PRSS15, LON, CODASS	lon peptidase 1, mitochondrial	LONP1	9361	ENSG00000196365		CODAS syndrome, 600373 (3), Autosomal recessive	Lonp1 (MGI:1921392)
19	5830418	5840029	chr19	5830407	5840018	19p13.3	19p13.3	136836	FUT6	Fucosyltransferase 6 (alpha (1,3) fucosyltransferase)	FUT6	2528	ENSG00000156413	in cluster with FUT3, FUT5	[Fucosyltransferase 6 deficiency], 613852 (3)	
19	5842898	5857132	chr19	5842887	5857121	19p13.3	19p13.3	111100	FUT3, LE	Fucosyltransferase 3	FUT3	2525	ENSG00000171124	cen-FUT5-23kb-FUT3-14kb-FUT6-ter	[Blood group, Lewis] (3)	
19	5891286	5903800	chr19	5891275	5903789	19p13.3	19p13.3	612638	NDUFA11, MC1DN14	NADH-ubiquinone oxidoreductase subunit A11	NDUFA11	126328	ENSG00000174886		Mitochondrial complex I deficiency, nuclear type 14, 618236 (3), Autosomal recessive	Ndufa11,Ndufa11b (MGI:3645174,MGI:1917125)
19	6361541	6370252	chr19	6361530	6370241	19p13.3	19p13.3	601119	CLPP, PRLTS3, DFNB81	ATP-dependent protease ClpAP, E. coli, proteolytic subunit, homolog of	CLPP	8192	ENSG00000125656		Perrault syndrome 3, 614129 (3), Autosomal recessive	Clpp (MGI:1858213)
19	6494329	6502858	chr19	6494318	6502847	19p13.3	19p13.3	602662	TUBB4A, DYT4, HLD6	Tubulin, beta-4A	TUBB4A	10382	ENSG00000104833		Leukodystrophy, hypomyelinating, 6, 612438 (3), Autosomal dominant; Dystonia 4, torsion, autosomal dominant, 128101 (3), Autosomal dominant	Tubb4a (MGI:107848)
19	6581658	6591160	chr19	6581647	6591149	19p13	19p13.3	602840	CD70, TNFSF7, CD27L, LPFS3	CD70 molecule	CD70	970	ENSG00000125726		Lymphoproliferative syndrome 3, 618261 (3), Autosomal recessive	Cd70 (MGI:1195273)
19	6677714	6720660	chr19	6677703	6720649	19p13.3-p13.2	19p13.3	120700	C3, ARMD9, AHUS5	Complement component-3	C3	718	ENSG00000125730	LE ~7cM in males vs. C3 RFLP	{Hemolytic uremic syndrome, atypical, susceptibility to, 5}, 612925 (3), Autosomal dominant; C3 deficiency, 613779 (3), Autosomal recessive; {Macular degeneration, age-related, 9}, 611378 (3)	C3 (MGI:88227)
19	7112267	7294424	chr19	7112256	7294413	19p13.2	19p13.2	147670	INSR, HHF5	Insulin receptor	INSR	3643	ENSG00000171105	1 gene for alpha and beta subunits	Hyperinsulinemic hypoglycemia, familial, 5, 609968 (3), Autosomal dominant; Rabson-Mendenhall syndrome, 262190 (3), Autosomal recessive; Diabetes mellitus, insulin-resistant, with acanthosis nigricans, 610549 (3); Leprechaunism, 246200 (3), Autosomal recessive	Insr (MGI:96575)
19	7413805	7541875	chr19	7348900	7476989	19p13.2	19p13.2	616432	ARHGEF18, KIAA0521, RP78	Rho guanine nucleotide exchange factor 18	ARHGEF18	23370	ENSG00000104880		Retinitis pigmentosa 78, 617433 (3), Autosomal recessive	Arhgef18 (MGI:2142567)
19	7587509	7598894	chr19	7522623	7534008	19p13.3-p13.2	19p13.2	605248	MCOLN1, ML4	Mucolipin 1	MCOLN1	57192	ENSG00000090674		Mucolipidosis IV, 252650 (3), Autosomal recessive	Mcoln1 (MGI:1890498)
19	7599049	7626652	chr19	7534163	7561766	19p13.3	19p13.2	603197	PNPLA6, NTE, SPG39, NTEMND, BNHS, LNMS, OMCS	Patatin-like phospholipase domain-containing protein 6	PNPLA6	10908	ENSG00000032444	mutation identified in 1 LMNS family	Spastic paraplegia 39, autosomal recessive, 612020 (3), Autosomal recessive; Boucher-Neuhauser syndrome, 215470 (3), Autosomal recessive; Oliver-McFarlane syndrome, 275400 (3), Autosomal recessive; ?Laurence-Moon syndrome, 245800 (3), Autosomal recessive	Pnpla6 (MGI:1354723)
19	7694678	7696841	chr19	7629792	7631955	19p13.2	19p13.2	614770	PET100, C19orf79	PET100 cytochrome c oxidase chaperone	PET100	100131801	ENSG00000229833		Mitochondrial complex IV deficiency, 220110 (3), Autosomal recessive, Mitochondrial	Pet100 (MGI:3615306)
19	7701995	7712758	chr19	7637109	7647872	19p13.3-p13.2	19p13.2	601717	STXBP2, UNC18B, FHL5	Syntaxin binding protein 2	STXBP2	6813	ENSG00000076944		Hemophagocytic lymphohistiocytosis, familial, 5, 613101 (3)	Stxbp2 (MGI:107370)
19	7733934	7735340	chr19	7669048	7670454	19p13.2	19p13.2	605565	RETN, RSTN, FIZZ3	Resistin	RETN	56729	ENSG00000104918		{Diabetes mellitus, noninsulin-dependent, susceptibility to}, 125853 (3), Autosomal dominant; {Hypertension, insulin resistance-related, susceptibility to}, 125853 (3), Autosomal dominant	Retn (MGI:1888506)
19	7804878	7812419	chr19	7739992	7747533	19p13.3	19p13.2	604672	CD209, CDSIGN	CD209 antigen	CD209	30835	ENSG00000090659		{Mycobacterium tuberculosis, susceptibility to}, 607948 (3); {HIV type 1, susceptibility to}, 609423 (3); {Dengue fever, protection against}, 614371 (3)	Cd209e (MGI:2157948)
19	7828128	7834490	chr19	7763242	7769604	19p13.3	19p13.2	605872	CLEC4M, CD209L, LSIGN, DCSIGNR	C-type lectin domain family 4, member M	CLEC4M	10332	ENSG00000104938		SARS infection, protection against, 605872 (2)	Cd209a (MGI:2157942)
19	8367010	8373241	chr19	8302126	8308357	19p13.2	19p13.2	606475	CD320, 8D6, 8D6A, TCBLR	CD320 molecule	CD320	51293	ENSG00000167775		Methylmalonic aciduria, transient, due to transcobalamin receptor defect, 613646 (3)	Cd320 (MGI:1860083)
19	8386379	8388223	chr19	8321495	8323339	19p13.2	19p13.2	603685	RPS28, DBA15	Ribosomal protein S28	RPS28	6234	ENSG00000233927		Diamond Blackfan anemia 15 with mandibulofacial dysostosis, 606164 (3), Autosomal dominant	Rps28 (MGI:1859516)
19	8429012	8439256	chr19	8364128	8374372	19p13.3	19p13.2	605910	ANGPTL4, PGAR, HFARP, FIAF, TGQTL	Angiopoietin-like 4	ANGPTL4	51129	ENSG00000167772		Plasma triglyceride level QTL, low, 615881 (3), Autosomal dominant	Angptl4 (MGI:1888999)
19	8455243	8469317	chr19	8390359	8404433	19p13.2	19p13.2	604198	RAB11B, NDAGSCW	Ras-associated protein RAB11B	RAB11B	9230	ENSG00000185236		Neurodevelopmental disorder with ataxic gait, absent speech, and decreased cortical white matter, 617807 (3), Autosomal dominant	Rab11b (MGI:99425)
19	8645123	8675599	chr19	8580239	8610714	19p13.3-p13.2	19p13.2	608990	ADAMTS10, WMS1	ADAM metallopeptidase domain with thrombospondin type 1 motif, 10	ADAMTS10	81794	ENSG00000142303		Weill-Marchesani syndrome 1, recessive, 277600 (3), Autosomal recessive	Adamts10 (MGI:2449112)
19	10244021	10305628	chr19	10133345	10194952	19p13.3-p13.2	19p13.2	126375	DNMT1, MCMT, HSN1E, ADCADN	DNA methyltransferase 1	DNMT1	1786	ENSG00000130816		Cerebellar ataxia, deafness, and narcolepsy, autosomal dominant, 604121 (3), Autosomal dominant; Neuropathy, hereditary sensory, type IE, 614116 (3), Autosomal dominant	Dnmt1 (MGI:94912)
19	10332108	10342006	chr19	10221432	10231330	19p13.2	19p13.2	605111	S1PR2, EDG5, DFNB68	Sphingosine-1-phosphate receptor 2	S1PR2	9294	ENSG00000267534		Deafness, autosomal recessive 68, 610419 (3), Autosomal recessive	S1pr2 (MGI:99569)
19	10381795	10397290	chr19	10271119	10286614	19p13.3-p13.2	19p13.2	147840	ICAM1	Intercellular adhesion molecule-1	ICAM1	3383	ENSG00000090339	close to Ldlr in mouse	{Malaria, cerebral, susceptibility to}, 611162 (3)	Icam1 (MGI:96392)
19	10397630	10399195	chr19	10286954	10288519	19p13.3	19p13.2	614088	ICAM4, CD242, LW	Intracellular adhesion molecule 4	ICAM4	3386	ENSG00000105371	close to C3, LU	[Blood group, Landsteiner-Wiener], 111250 (3)	Icam4 (MGI:1925619)
19	10420720	10426690	chr19	10310044	10316014	19p13.2	19p13.2	614585	FDX2, FDX1L, MEOAL	Ferredoxin 2	FDX2	112812	ENSG00000267673		Mitochondrial myopathy, episodic, with optic atrophy and reversible leukoencephalopathy, 251900 (3), Autosomal recessive	Fdx2 (MGI:1915415)
19	10461203	10491247	chr19	10350527	10380571	19p13.2	19p13.2	176941	TYK2, IMD35	Tyrosine kinase 2	TYK2	7297	ENSG00000105397		Immunodeficiency 35, 611521 (3), Autosomal recessive	Tyk2 (MGI:1929470)
19	10828728	10942585	chr19	10718052	10831909	19p13.2	19p13.2	602378	DNM2, CMTDIB, CMTDI1, CMT2M, LCCS5	Dynamin-2	DNM2	1785	ENSG00000079805	1 LCCS5 family identified with mutation	Lethal congenital contracture syndrome 5, 615368 (3), Autosomal recessive; Charcot-Marie-Tooth disease, axonal type 2M, 606482 (3), Autosomal dominant; Centronuclear myopathy 1, 160150 (3), Autosomal dominant; Charcot-Marie-Tooth disease, dominant intermediate B, 606482 (3), Autosomal dominant	Dnm2 (MGI:109547)
19	11071672	11172952	chr19	10960996	11062276	19p13.2	19p13.2	603254	SMARCA4, BRG1, RTPS2, MRD16, CSS4	SWI/SNF-related, matrix-associated, actin-dependent regulator of chromatin, subfamily A, member 4	SMARCA4	6597	ENSG00000127616		{Rhabdoid tumor predisposition syndrome 2}, 613325 (3), Autosomal dominant; Coffin-Siris syndrome 4, 614609 (3), Autosomal dominant	Smarca4 (MGI:88192)
19	11200107	11244495	chr19	11089431	11133819	19p13.2	19p13.2	606945	LDLR, FHCL1, FHC, FH, LDLCQ2	Low density lipoprotein receptor	LDLR	3949	ENSG00000130164	~20cM distal to C3	Hypercholesterolemia, familial, 1, 143890 (3), Autosomal dominant; LDL cholesterol level QTL2, 143890 (3), Autosomal dominant	Ldlr (MGI:96765)
19	11274945	11308540	chr19	11164269	11197864	19p13.2	19p13.2	614610	KANK2, ANKRD25, KIAA1518, PPKWH, NPHS16	KN motif- and ankyrin repeat domain-containing protein 2	KANK2	25959	ENSG00000197256		Palmoplantar keratoderma and woolly hair, 616099 (3), Autosomal recessive; Nephrotic syndrome, type 16, 617783 (3), Autosomal recessive	Kank2 (MGI:2384568)
19	11309970	11373199	chr19	11199294	11262523	19p13.2	19p13.2	614194	DOCK6, KIAA1395, AOS2	Dedicator of cytokinesis 6	DOCK6	57572	ENSG00000130158		Adams-Oliver syndrome 2, 614219 (3), Autosomal recessive	Dock6 (MGI:1914789)
19	11487882	11494989	chr19	11377206	11384313	19p13.3-p13.2	19p13.2	133171	EPOR	Erythropoietin receptor	EPOR	2057	ENSG00000187266		[Erythrocytosis, familial, 1], 133100 (3), Autosomal dominant	Epor (MGI:95408)
19	11531272	11546602	chr19	11420604	11435781	19p13.2	19p13.2	615956	CCDC151, CILD30	Coiled-coil domain-containing protein 151	CCDC151	115948	ENSG00000198003		Ciliary dyskinesia, primary, 30, 616037 (3), Autosomal recessive	Ccdc151 (MGI:1924859)
19	11546077	11561782	chr19	11435256	11450967	19p13.2-p13.1	19p13.2	177060	PRKCSH, G19P1, PCLD1	Protein kinase C substrate 80K-H	PRKCSH	5589	ENSG00000130175		Polycystic liver disease 1, 174050 (3), Autosomal dominant	Prkcsh (MGI:107877)
19	11685474	11689797	chr19	11574659	11578982	19p13.3-p13.1	19p13.2	171640	ACP5, SPENCDI	Acid phosphatase 5, tartrate resistant	ACP5	54	ENSG00000102575	incorrectly assigned to 15 by A	Spondyloenchondrodysplasia with immune dysregulation, 607944 (3), Autosomal recessive	
19	12757321	12777590	chr19	12646507	12666776	19cen-q12	19p13.13	609458	MAN2B1, MANB	Mannosidase, alpha, class 2B, member 1	MAN2B1	4125	ENSG00000104774		Mannosidosis, alpha-, types I and II, 248500 (3), Autosomal recessive	Man2b1 (MGI:107286)
19	12783283	12792700	chr19	12672469	12681886	19p13.12-p13.11	19p13.13	600944	DHPS, NEDSSWI	Deoxyhypusine synthase	DHPS	1725	ENSG00000095059		Neurodevelopmental disorder with seizures and speech and walking impairment, 618480 (3), Autosomal recessive	Dhps (MGI:2683592)
19	12917397	12924453	chr19	12806583	12813639	19p13.13	19p13.13	606034	RNASEH2A, RNHIA, AGS4	Ribonuclease H2, large subunit	RNASEH2A	10535	ENSG00000104889		Aicardi-Goutieres syndrome 4, 610333 (3), Autosomal recessive	Rnaseh2a (MGI:1916974)
19	12949328	12985765	chr19	12838514	12874951	19p13.2	19p13.13	612256	MAST1, SAST, KIAA0973, MCCCHCM	Microtubule-associated serine/threonine kinase 1	MAST1	22983	ENSG00000105613		Mega-corpus-callosum syndrome with cerebellar hypoplasia and cortical malformations, 618273 (3), Autosomal dominant	Mast1 (MGI:1861901)
19	12995235	12998014	chr19	12884421	12887200	19p13.13-p13.12	19p13.13	600599	KLF1, EKLF, INLU, HBFQTL6, CDAN4	Kruppel-like factor 1, erythroid	KLF1	10661	ENSG00000105610		Blood group--Lutheran inhibitor, 111150 (3); [Hereditary persistence of fetal hemoglobin], 613566 (3); Dyserythropoietic anemia, congenital, type IV, 613673 (3), Autosomal dominant	Klf1 (MGI:1342771)
19	13001942	13010812	chr19	12891128	12899998	19p13.2	19p13.13	608801	GCDH	Glutaryl-Coenzyme A dehydrogenase	GCDH	2639	ENSG00000105607		Glutaricaciduria, type I, 231670 (3), Autosomal recessive	Gcdh (MGI:104541)
19	13049422	13055302	chr19	12938608	12944488	19p13.2	19p13.13	109091	CALR, SSA	Sicca syndrome antigen A (autoantigen Ro; calreticulin)	CALR	811	ENSG00000179218	distal to C3, near LDLR	Myelofibrosis, somatic, 254450 (3); Thrombocythemia, somatic, 187950 (3)	Calr (MGI:88252)
19	13106288	13209609	chr19	12995474	13098795	19p13.3	19p13.13	164005	NFIX, NF1A, SOTOS2, MRSHSS	Nuclear factor I/X (CCAAT-binding transcription factor)	NFIX	4784	ENSG00000008441		Marshall-Smith syndrome, 602535 (3), Autosomal dominant; Sotos syndrome 2, 614753 (3), Autosomal dominant	Nfix (MGI:97311)
19	13209846	13213671	chr19	13099032	13102857	19p13.2-p13.1	19p13.13	151440	LYL1	Lymphoblastic leukemia derived sequence-1	LYL1	4066	ENSG00000104903		Leukemia, T-cell acute lymphoblastoid, 151440 (2)	Lyl1 (MGI:96891)
19	13215713	13227553	chr19	13104899	13116739	19p13.3	19p13.13	611669	TRMT1, TRM1, MRT68	tRNA methyltransferase 1	TRMT1	55621	ENSG00000104907		Mental retardation, autosomal recessive 68, 618302 (3), Autosomal recessive	Trmt1 (MGI:1289155)
19	13227661	13251960	chr19	13116847	13141146	19p13.13	19p13.13	610672	NACC1, BTBD14B, NECFM	Nucleus accumbens-associated protein 1, BEN and BTB/POZ domains-containing	NACC1	112939	ENSG00000160877		Neurodevelopmental disorder with epilepsy, cataracts, feeding difficulties, and delayed brain myelination, 617393 (3), Autosomal dominant	Nacc1 (MGI:1914080)
19	13317255	13617292	chr19	13206441	13506478	19p13	19p13.13	601011	CACNA1A, CACNL1A4, SCA6, EIEE42	Calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	CACNA1A	773	ENSG00000141837		Spinocerebellar ataxia 6, 183086 (3), Autosomal dominant; Epileptic encephalopathy, early infantile, 42, 617106 (3), Autosomal dominant; Migraine, familial hemiplegic, 1, with progressive cerebellar ataxia, 141500 (3), Autosomal dominant; Episodic ataxia, type 2, 108500 (3), Autosomal dominant; Migraine, familial hemiplegic, 1, 141500 (3), Autosomal dominant	Cacna1a (MGI:109482)
19	14016961	14041691	chr19	13906148	13930878	19p13.12	19p13.12	610055	CC2D1A, MRT3	Coiled-coil and C2 domain-containing 1A	CC2D1A	54862	ENSG00000132024		Mental retardation, autosomal recessive 3, 608443 (3), Autosomal recessive	Cc2d1a (MGI:2384831)
19	14202499	14228573	chr19	14091687	14117761	19p13.1	19p13.12	601639	PRKACA	Protein kinase, cAMP-dependent, catalytic, alpha	PRKACA	5566	ENSG00000072062		Cushing syndrome, ACTH-independent adrenal, somatic, 615830 (3)	Prkaca (MGI:97592)
19	14588570	14606960	chr19	14477758	14496148	19p13.1	19p13.12	605072	GIPC1, RGS19IP1, C19orf3, OPDM2	GIPC PDZ domain-containing family member 1	GIPC1	10755	ENSG00000123159		Oculopharyngodistal myopathy 2, 618940 (3), Autosomal dominant	Gipc1 (MGI:1926252)
19	14638563	14676791	chr19	14527751	14565979	19p13.12	19p13.12	610057	TECR, GPSN2, TER, SC2, MRT14	Trans-2,3-enoyl-CoA reductase	TECR	9524	ENSG00000099797		Mental retardation, autosomal recessive 14, 614020 (3), Autosomal recessive	Tecr (MGI:1915408)
19	14843203	14889371	chr19	14732391	14778559	19p13.1	19p13.12	606100	ADGRE2, EMR2, VBU	Adhesion G protein-coupled receptor E2	ADGRE2	30817	ENSG00000127507		Vibratory urticaria, 125630 (3), Autosomal dominant	
19	15160290	15169103	chr19	15049479	15058292	19p13.1	19p13.12	605848	CASP14, ARCI12	Caspase 14, apoptosis-related cysteine protease	CASP14	23581	ENSG00000105141		Ichthyosis, congenital, autosomal recessive 12, 617320 (3), Autosomal recessive	Casp14 (MGI:1335092)
19	15269848	15311805	chr19	15159037	15200994	19p13.2-p13.1	19p13.12	600276	NOTCH3, CADASIL1, CASIL, IMF2, LMNS	Notch, Drosophila, homolog of, 3	NOTCH3	4854	ENSG00000074181	mutation identified in 1 IMF2 family	?Myofibromatosis, infantile 2, 615293 (3), Autosomal dominant; Cerebral arteriopathy with subcortical infarcts and leukoencephalopathy 1, 125310 (3), Autosomal dominant; Lateral meningocele syndrome, 130720 (3), Autosomal dominant	Notch3 (MGI:99460)
19	15619297	15663127	chr19	15508486	15552316	19p13.12	19p13.12	611495	CYP4F22, ARCI5, LI3	Cytochrome P450, family 4, subfamily F, polypeptide 22	CYP4F22	126410	ENSG00000171954		Ichthyosis, congenital, autosomal recessive 5, 604777 (3), Autosomal recessive	Cyp4f39 (MGI:2445210)
19	17003761	17137627	chr19	16892950	17026817	19p13.11	19p13.11	608841	CPAMD8, KIAA1283, ASGD8	Complement component 3- and pregnancy zone protein-like alpha-2-macroglobin domain-containing protein 8	CPAMD8	27151	ENSG00000160111		Anterior segment dysgenesis 8, 617319 (3), Autosomal recessive	
19	17186586	17324094	chr19	17075776	17213285	19p13.1	19p13.11	602129	MYO9B, MYR5, CELIAC4	Myosin IXB	MYO9B	4650	ENSG00000099331		{Celiac disease, susceptibility to, 4}, 609753 (3)	Myo9b (MGI:106624)
19	17445790	17453539	chr19	17334981	17342730	19p13.11	19p13.11	608536	GTPBP3, MSS1, COXPD23	GTP-binding protein 3	GTPBP3	84705	ENSG00000130299		Combined oxidative phosphorylation deficiency 23, 616198 (3), Autosomal recessive	Gtpbp3 (MGI:1917609)
19	17462263	17488150	chr19	17351454	17377341	19p13.2	19p13.11	607647	PLVAP, PV1, DIAR10	Plasmalemma vesicle-associated protein	PLVAP	83483	ENSG00000130300		Diarrhea 10, protein-losing enteropathy type, 618183 (3), Autosomal recessive	Plvap (MGI:1890497)
19	17666457	17693967	chr19	17555648	17583158	19p13.11	19p13.11	617531	COLGALT1, GLT25D1, BSVD3	Collagen beta(1-0)galactosyltransferase 1	COLGALT1	79709	ENSG00000130309		Brain small vessel disease 3, 618360 (3), Autosomal recessive	Colgalt1 (MGI:1924348)
19	17927320	17932327	chr19	17816511	17821518	19p13.2	19p13.11	146738	INSL3	Insulin-like 3, Leydig cell	INSL3	3640	ENSG00000248099		Cryptorchidism, 219050 (3), Autosomal dominant	Insl3 (MGI:108427)
19	17935590	17958879	chr19	17824781	17848070	19p13.1	19p13.11	600173	JAK3, JAKL	Janus kinase 3 (Janus kinase, leukocyte)	JAK3	3718	ENSG00000105639		SCID, autosomal recessive, T-negative/B-positive type, 600802 (3), Autosomal recessive	Jak3 (MGI:99928)
19	17982202	18005983	chr19	17871393	17895174	19p13.2-p12	19p13.11	601843	SLC5A5, NIS, TDH1	Solute carrier family 5 (sodium iodide symporter), member-5	SLC5A5	6528	ENSG00000105641		Thyroid dyshormonogenesis 1, 274400 (3), Autosomal recessive	Slc5a5 (MGI:2149330)
19	18169803	18209836	chr19	18058993	18099026	19p13.1	19p13.11	601604	IL12RB1, IMD30	Interleukin-12 receptor, beta-1	IL12RB1	3594	ENSG00000096996		Immunodeficiency 30, 614891 (3), Autosomal recessive	Il12rb1 (MGI:104579)
19	18263972	18281341	chr19	18153162	18170531	19q13.2-q13.4	19p13.11	603157	PIK3R2, MPPH1	Phosphatidylinositol 3-kinase, regulatory subunit 2	PIK3R2	5296	ENSG00000105647		Megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 1, 603387 (3), Autosomal dominant	Pik3r2 (MGI:1098772)
19	18704046	18717608	chr19	18593236	18606798	19p12	19p13.11	604237	CRLF1, CISS1	Cytokine-like factor 1	CRLF1	9244	ENSG00000006016		Cold-induced sweating syndrome 1, 272430 (3), Autosomal recessive	Crlf1 (MGI:1340030)
19	18794430	18893142	chr19	18683620	18782332	19p13	19p13.11	607536	CRTC1, MECT1, KIAA0616, FLJ14027	CREB-regulated transcription coactivator 1	CRTC1	23373	ENSG00000105662	t(11;19)	Mucoepidermoid salivary gland carcinoma (3)	Crtc1 (MGI:2142523)
19	18893582	18902113	chr19	18782772	18791304	19p13.1	19p13.11	600310	COMP, EDM1, MED, PSACH	Cartilage oligomeric matrix protein	COMP	1311	ENSG00000105664		Epiphyseal dysplasia, multiple, 1, 132400 (3), Autosomal dominant; Pseudoachondroplasia, 177170 (3), Autosomal dominant	Comp (MGI:88469)
19	18979353	19007535	chr19	18868544	18896726	19p12	19p13.11	606919	CERS1, LASS1, UOG1, EPM8	Ceramide synthase 1	CERS1	10715	ENSG00000223802	mutation identified in 1 EPM8 family	?Epilepsy, progressive myoclonic, 8, 616230 (3), Autosomal recessive	Cers1 (MGI:2136690)
19	18979353	19006966	chr19	18868544	18896157	19p12	19p13.11	602880	GDF1, DTGA3, DORV, RAI, CHTD6	Growth/differentiation factor 1	GDF1	2657	ENSG00000130283		Right atrial isomerism (Ivemark), 208530 (3), Autosomal recessive; Congenital heart defects, multiple types, 6, 613854 (3), Autosomal dominant	Gdf1 (MGI:95683)
19	19174802	19223838	chr19	19063993	19113029	19p13.11	19p13.11	610823	SLC25A42, MECREN	Solute carrier family 25, member 42	SLC25A42	284439	ENSG00000181035		Metabolic crises, recurrent, with variable encephalomyopathic features and neurologic regression, 618416 (3), Autosomal recessive	Slc25a42 (MGI:1920345)
19	19303007	19312677	chr19	19192198	19201868	19p12	19p13.11	603200	RFXANK	Regulatory factor X, ankyrin repeat-containing	RFXANK	8625	ENSG00000064490		MHC class II deficiency, complementation group B, 209920 (3), Autosomal recessive	Rfxank (MGI:1333865)
